Type,Arrival Date,Main Cabin Seats,Flight Number,Destination Code,Origin Airport,Miner Points,Origin Code,Business Class Price,Main Cabin Price,Departing Time,Duration,Surcharge,Origin Airport Lounge,Distance,Time Zone Difference,Arrival Time,Departing Date,Origin Airport State,Origin Airport Country,Origin Airport Fee,Destination Airport City,Food Served,Destination Airport State,Destination Airport Country,Destination Airport Fee,Destination Airport Lounge,Route Cost,Total Seats,ID,First Class Seats,Destination Airport,Business Class Seats,Origin Airport City,First Class Price,First Class Seats Sold,Business Class Seats Sold,Main Cabin Seats Sold, Total First Class Revenue,Total Business Class Revenue,Total Main Cabin Revenue
Domestic,4/4/2023,97,2361113,BOS,El Paso International Airport,4128,ELP,886,375,12:10 PM,275,0,FALSE,2064,2,6:45 PM,4/4/2023,Texas,United States,3.5,Boston,FALSE,Massachusetts,United States,3,TRUE,11994,157,1113,14,Boston Logan International Airport,46,El Paso,1865,0,6,80,154896.29024999996,188602.7665000001,71326.82956249999
Domestic,4/4/2023,90,2301116,ELP,Logan International Airport,4128,BOS,924,510,12:10 PM,275,0,TRUE,2064,2,6:45 PM,4/4/2023,Massachusetts,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,15119,159,1116,14,El Paso International Airport,55,Boston,3260,-2,12,70,173337.8733749999,96102.68599999996,53772.332500000026
Domestic,4/4/2023,89,2331119,LAS,El Paso International Airport,1164,ELP,890,386,12:10 PM,97,0,FALSE,582,-1,12:47 PM,4/4/2023,Texas,United States,3.5,Las Vegas,FALSE,Nevada,United States,3.5,TRUE,17071,166,1119,13,Harry Reid International Airport,64,El Paso,1920,0,6,66,338646.19787499995,110370.20424999992,71930.11043749997
Domestic,4/4/2023,99,2361122,ELP,Harry Reid International Airport,1164,LAS,969,315,12:10 PM,97,0,TRUE,582,1,2:47 PM,4/4/2023,Nevada,United States,3.5,El Paso,FALSE,Texas,United States,3.5,FALSE,16242,158,1122,9,El Paso International Airport,50,Las Vegas,2328,0,19,99,215441.5694999999,194396.10762499998,37805.19075000001
International,4/5/2023,101,2301125,LHR,El Paso International Airport,15444,ELP,5081,1122,12:10 PM,645,13,FALSE,5148,7,5:55 AM,4/4/2023,Texas,United States,3.5,London,TRUE,United Kingdom,England,5,TRUE,66329,167,1125,10,Heathrow Airport,56,El Paso,9761,0,0,79,181977.28287499986,121023.10143749998,75973.53674999997
International,4/4/2023,86,2331128,ELP,Heathrow Airport,15444,LHR,4288,1407,12:10 PM,645,13,FALSE,5148,-7,3:55 PM,4/4/2023,United Kingdom,England,5,El Paso,TRUE,Texas,United States,3.5,FALSE,72726,145,1128,13,El Paso International Airport,46,London,10311,1,22,83,229738.59124999994,104848.5954375001,59416.006812500025
International,4/4/2023,99,2361131,MEX,Abraham Gonzalez International Airport,2871,CJS,3410,765,12:10 PM,142,3,FALSE,957,1,3:32 PM,4/4/2023,Chihuahua,Mexico,2.5,Ciudad de Mexico,TRUE,Distrito Federal,Mexico,4.5,FALSE,71871,173,1131,11,Aeropuerto Internacional Benito Juarez,63,Juarez,12882,1,17,102,174684.26400000005,87132.13912499993,101044.08762499994
International,4/4/2023,101,2301134,CJS,Aeropuerto Internacional Benito Juarez,2871,MEX,5307,1211,12:10 PM,142,3,FALSE,957,-1,1:32 PM,4/4/2023,Distrito Federal,Mexico,4.5,Juarez,TRUE,Chihuahua,Mexico,2.5,FALSE,56292,167,1134,8,Abraham Gonzalez International Airport,58,Ciudad de Mexico,9545,0,6,66,289510.4847499998,148492.24793749995,18378.697999999993
Domestic,4/4/2023,97,2331137,LAX,Orlando International Airport,3854,ORL,1003,263,12:10 PM,281,0,TRUE,1927,-3,1:51 PM,4/4/2023,Florida,United States,5,Los Angeles,FALSE,California,United States,4,TRUE,70024,150,1137,8,Los Angeles International Airport,45,Orlando,1249,1,0,65,322597.83762500004,170101.065375,22119.842999999997
Domestic,4/4/2023,99,2361140,ORL,Los Angeles International Airport,3854,LAX,632,330,12:10 PM,281,0,TRUE,1927,3,7:51 PM,4/4/2023,California,United States,4,Orlando,FALSE,Florida,United States,5,TRUE,71901,160,1140,14,Orlando International Airport,47,Los Angeles,1653,3,16,79,384891.65724999993,176616.2129999999,56698.905375
Domestic,4/4/2023,101,2301143,LAX,Logan International Airport,4538,BOS,1000,506,12:10 PM,326,0,TRUE,2269,-3,2:36 PM,4/4/2023,Massachusetts,United States,3,Los Angeles,TRUE,California,United States,4,TRUE,51587,168,1143,9,Los Angeles International Airport,58,Boston,3271,0,10,64,127749.54175,123297.49750000003,24537.83112499999
Domestic,4/4/2023,93,2331146,BOS,Los Angeles International Airport,4538,LAX,914,216,12:10 PM,326,0,TRUE,2269,3,8:36 PM,4/4/2023,California,United States,4,Boston,TRUE,Massachusetts,United States,3,TRUE,51892,167,1146,12,Boston Logan International Airport,62,Los Angeles,3183,0,6,89,312919.995875,200314.5181875,42843.4845
International,4/4/2023,88,2361149,CUN,El Paso International Airport,3687,ELP,5243,1171,12:10 PM,190,4,FALSE,1229,2,5:20 PM,4/4/2023,Texas,United States,3.5,Cancun,TRUE,Quintana Roo,Mexico,4,TRUE,76340,161,1149,12,Cancun International Airport,61,El Paso,4152,-4,2,83,169801.1397499999,162177.48081250006,114070.278375
International,4/4/2023,90,2301152,ELP,Cancun International Airport,3687,CUN,4102,1108,12:10 PM,190,4,TRUE,1229,-2,1:20 PM,4/4/2023,Quintana Roo,Mexico,4,El Paso,TRUE,Texas,United States,3.5,FALSE,71648,146,1152,9,El Paso International Airport,47,Cancun,6185,2,9,70,270219.83324999985,159503.2805,51566.52600000002
International,4/4/2023,93,2331155,YYZ,El Paso International Airport,4347,ELP,5205,1313,12:10 PM,219,4,FALSE,1449,2,5:49 PM,4/4/2023,Texas,United States,3.5,Toronto,TRUE,Ontario,Canada,4,TRUE,57452,157,1155,14,Toronto Pearson International Airport,50,El Paso,9369,1,8,68,191696.1493749999,89525.95068750001,49414.22156249995
International,4/4/2023,102,2361158,ELP,Toronto Pearson International Airport,4347,YYZ,3880,1214,12:10 PM,219,4,TRUE,1449,-2,1:49 PM,4/4/2023,Ontario,Canada,4,El Paso,TRUE,Texas,United States,3.5,FALSE,64960,152,1158,9,El Paso International Airport,41,Toronto,6115,1,5,70,217392.5585,103680.651125,35158.993249999985
International,4/5/2023,88,2301161,CDG,El Paso International Airport,13986,ELP,3784,651,12:10 PM,639,12,FALSE,4662,8,6:49 AM,4/4/2023,Texas,United States,3.5,Paris,TRUE,Ill de France,France,5,TRUE,67763,155,1161,15,Paris Charles de Gaulle Airport,52,El Paso,4055,0,19,55,262907.9363749999,167538.36162500002,29010.354750000002
International,4/4/2023,95,2331164,ELP,Paris Charles de Gaulle Airport,13986,CDG,3882,792,12:10 PM,639,12,TRUE,4662,-8,2:49 PM,4/4/2023,Ill de France,France,5,El Paso,TRUE,Texas,United States,3.5,FALSE,54532,144,1164,9,El Paso International Airport,40,Paris,8499,-1,9,95,261946.99762500005,128360.96831249999,38666.85562499998
International,4/5/2023,96,2361167,HND,El Paso International Airport,15966,ELP,3914,1118,12:10 PM,725,14,FALSE,5322,16,4:15 PM,4/4/2023,Texas,United States,3.5,Tokyo,TRUE,Honshu,Japan,6,TRUE,75881,170,1167,15,Tokyo Haneda Airport,59,El Paso,8771,1,10,85,147213.63225,148236.54150000005,30809.628375000004
International,4/4/2023,102,2301170,ELP,Tokyo Haneda Airport,15966,HND,3884,1291,12:10 PM,725,14,TRUE,5322,-16,8:15 AM,4/4/2023,Honshu,Japan,6,El Paso,TRUE,Texas,United States,3.5,FALSE,51367,163,1170,11,El Paso International Airport,50,Tokyo,8039,0,4,82,215023.981875,175548.37862499998,44837.06400000001
Domestic,4/5/2023,101,2331173,DFW,El Paso International Airport,1102,ELP,974,192,12:10 PM,94,0,FALSE,551,1,2:44 PM,4/5/2023,Texas,United States,3.5,Dallas,FALSE,Texas,United States,3,TRUE,11686,159,1173,14,Dallas/Ft. Worth International Airport,44,El Paso,1248,0,5,74,519941.8415000001,123999.92975000002,93834.78318749994
Domestic,4/5/2023,103,2361176,ELP,Dallas/Ft. Worth International Airport,1102,DFW,1040,395,12:10 PM,94,0,TRUE,551,-1,12:44 PM,4/5/2023,Texas,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,19082,170,1176,11,El Paso International Airport,56,Dallas,2215,0,14,74,309987.8062500001,133058.488125,26592.441749999987
Domestic,4/5/2023,100,2301179,LAX,El Paso International Airport,1428,ELP,773,182,12:10 PM,113,0,FALSE,714,-1,1:03 PM,4/5/2023,Texas,United States,3.5,Los Angeles,FALSE,California,United States,4,TRUE,14000,172,1179,14,Los Angeles International Airport,58,El Paso,2243,0,15,70,241033.12412499991,170192.79324999993,38632.249749999995
Domestic,4/5/2023,89,2331182,ELP,Los Angeles International Airport,1428,LAX,678,441,12:10 PM,113,0,TRUE,714,1,3:03 PM,4/5/2023,California,United States,4,El Paso,FALSE,Texas,United States,3.5,FALSE,10513,148,1182,12,El Paso International Airport,47,Los Angeles,1593,0,10,71,273107.90937499993,83409.58912499997,62223.73518749997
Domestic,4/5/2023,95,2361185,ORD,El Paso International Airport,2470,ELP,555,181,12:10 PM,176,0,FALSE,1235,1,4:06 PM,4/5/2023,Texas,United States,3.5,Chicago,FALSE,Illinois,United States,4.5,TRUE,10706,144,1185,8,Chicago International Airport,41,El Paso,2524,0,2,84,273832.6775,131709.995875,20938.5830625
Domestic,4/5/2023,92,2301188,ELP,Chicago International Airport,2470,ORD,991,228,12:10 PM,176,0,TRUE,1235,-1,2:06 PM,4/5/2023,Illinois,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,19778,162,1188,12,El Paso International Airport,58,Chicago,2774,1,0,91,251563.94762499997,104489.31212499998,41988.50425000001
Domestic,4/5/2023,85,2331191,ATL,El Paso International Airport,2560,ELP,1138,397,12:10 PM,181,0,FALSE,1280,2,5:11 PM,4/5/2023,Texas,United States,3.5,Atlanta,FALSE,Georgia,United States,4.5,TRUE,11291,153,1191,15,Hartsfield-Jackson Atlanta International Airport,53,El Paso,1691,-3,1,85,339932.6957500001,83729.04887500001,36796.289062500015
Domestic,4/5/2023,102,2361194,ELP,Hartsfield-Jackson Atlanta International Airport,2560,ATL,726,177,12:10 PM,181,0,TRUE,1280,-2,1:11 PM,4/5/2023,Georgia,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,10990,164,1194,9,El Paso International Airport,53,Atlanta,1870,1,6,69,148714.80100000006,130169.48168749997,47108.943625000014
Domestic,4/5/2023,87,2301197,JFK,El Paso International Airport,3806,ELP,1006,448,12:10 PM,256,0,FALSE,1903,2,6:26 PM,4/5/2023,Texas,United States,3.5,New York,FALSE,New York,United States,6,TRUE,16215,160,1197,14,John F. Kennedy International Airport,59,El Paso,3436,1,14,78,306152.38725,75673.95212500004,50493.551999999996
Domestic,4/5/2023,89,2331200,ELP,John F. Kennedy International Airport,3806,JFK,928,299,12:10 PM,256,0,TRUE,1903,-2,2:26 PM,4/5/2023,New York,United States,6,El Paso,FALSE,Texas,United States,3.5,FALSE,12213,156,1200,13,El Paso International Airport,54,New York,2469,3,5,100,152312.63749999995,70915.8975625,60699.527125000044
Domestic,4/5/2023,99,2361203,BOS,El Paso International Airport,4128,ELP,958,146,12:10 PM,275,0,FALSE,2064,2,6:45 PM,4/5/2023,Texas,United States,3.5,Boston,FALSE,Massachusetts,United States,3,TRUE,11994,161,1203,9,Boston Logan International Airport,53,El Paso,2568,4,11,71,181567.10749999998,122375.89625000002,68062.926375
Domestic,4/5/2023,93,2301206,ELP,Logan International Airport,4128,BOS,689,212,12:10 PM,275,0,TRUE,2064,2,6:45 PM,4/5/2023,Massachusetts,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,15119,147,1206,10,El Paso International Airport,44,Boston,2892,-7,10,77,194041.38937500006,72605.5934375,40365.50393749999
Domestic,4/5/2023,100,2331209,LAS,El Paso International Airport,1164,ELP,630,396,12:10 PM,97,0,FALSE,582,-1,12:47 PM,4/5/2023,Texas,United States,3.5,Las Vegas,FALSE,Nevada,United States,3.5,TRUE,17071,153,1209,11,Harry Reid International Airport,42,El Paso,2187,0,0,79,1351599.164500001,582331.4058124998,195482.1854375
Domestic,4/5/2023,92,2361212,ELP,Harry Reid International Airport,1164,LAS,738,284,12:10 PM,97,0,TRUE,582,1,2:47 PM,4/5/2023,Nevada,United States,3.5,El Paso,FALSE,Texas,United States,3.5,FALSE,16242,164,1212,15,El Paso International Airport,57,Las Vegas,2275,0,2,87,338468.06975,653750.9513125,151677.746625
International,4/6/2023,88,2301215,LHR,El Paso International Airport,15444,ELP,5546,825,12:10 PM,645,13,FALSE,5148,7,5:55 AM,4/5/2023,Texas,United States,3.5,London,TRUE,United Kingdom,England,5,TRUE,66329,152,1215,9,Heathrow Airport,55,El Paso,10385,0,7,75,550089.186375,835773.5986249999,107073.13425000003
International,4/5/2023,88,2331218,ELP,Heathrow Airport,15444,LHR,3305,1193,12:10 PM,645,13,FALSE,5148,-7,3:55 PM,4/5/2023,United Kingdom,England,5,El Paso,TRUE,Texas,United States,3.5,FALSE,72726,139,1218,11,El Paso International Airport,40,London,8029,0,1,75,1044743.899375,524373.6255000001,96704.65212500002
International,4/5/2023,90,2361221,MEX,Abraham Gonzalez International Airport,2871,CJS,4052,1084,12:10 PM,142,3,FALSE,957,1,3:32 PM,4/5/2023,Chihuahua,Mexico,2.5,Ciudad de Mexico,TRUE,Distrito Federal,Mexico,4.5,FALSE,71871,160,1221,9,Aeropuerto Internacional Benito Juarez,61,Juarez,4568,0,0,59,1241860.319625,626834.09725,241185.44806249993
International,4/5/2023,102,2301224,CJS,Aeropuerto Internacional Benito Juarez,2871,MEX,5164,1295,12:10 PM,142,3,FALSE,957,-1,1:32 PM,4/5/2023,Distrito Federal,Mexico,4.5,Juarez,TRUE,Chihuahua,Mexico,2.5,FALSE,56292,177,1224,14,Abraham Gonzalez International Airport,61,Ciudad de Mexico,8706,0,0,73,584440.6615,400407.42987500003,128152.41375000005
Domestic,4/5/2023,95,2331227,LAX,Orlando International Airport,3854,ORL,979,375,12:10 PM,281,0,TRUE,1927,-3,1:51 PM,4/5/2023,Florida,United States,5,Los Angeles,FALSE,California,United States,4,TRUE,70024,161,1227,12,Los Angeles International Airport,54,Orlando,2329,0,0,66,1301868.8746250004,487983.5878125001,127032.33099999998
Domestic,4/5/2023,86,2361230,ORL,Los Angeles International Airport,3854,LAX,783,163,12:10 PM,281,0,TRUE,1927,3,7:51 PM,4/5/2023,California,United States,4,Orlando,FALSE,Florida,United States,5,TRUE,71901,152,1230,12,Orlando International Airport,54,Los Angeles,2626,0,12,81,929340.7097499999,716144.7519374999,171964.14975
Domestic,4/5/2023,89,2301233,LAX,Logan International Airport,4538,BOS,720,309,12:10 PM,326,0,TRUE,2269,-3,2:36 PM,4/5/2023,Massachusetts,United States,3,Los Angeles,TRUE,California,United States,4,TRUE,51587,147,1233,8,Los Angeles International Airport,50,Boston,2081,0,9,75,1184799.48175,1018268.2048124992,193948.77724999998
Domestic,4/5/2023,85,2331236,BOS,Los Angeles International Airport,4538,LAX,1063,254,12:10 PM,326,0,TRUE,2269,3,8:36 PM,4/5/2023,California,United States,4,Boston,TRUE,Massachusetts,United States,3,TRUE,51892,155,1236,13,Boston Logan International Airport,57,Los Angeles,2617,1,3,57,319898.5238750001,1102873.3578125,97101.81168749998
International,4/5/2023,97,2361239,CUN,El Paso International Airport,3687,ELP,3747,807,12:10 PM,190,4,FALSE,1229,2,5:20 PM,4/5/2023,Texas,United States,3.5,Cancun,TRUE,Quintana Roo,Mexico,4,TRUE,76340,165,1239,12,Cancun International Airport,56,El Paso,9704,0,5,57,1155191.5907500004,474581.4304375,164896.1932499999
International,4/5/2023,88,2301242,ELP,Cancun International Airport,3687,CUN,5212,1198,12:10 PM,190,4,TRUE,1229,-2,1:20 PM,4/5/2023,Quintana Roo,Mexico,4,El Paso,TRUE,Texas,United States,3.5,FALSE,71648,162,1242,11,El Paso International Airport,63,Cancun,6380,0,2,52,911576.909375,585151.5690625001,121429.69999999995
International,4/5/2023,101,2331245,YYZ,El Paso International Airport,4347,ELP,3480,1044,12:10 PM,219,4,FALSE,1449,2,5:49 PM,4/5/2023,Texas,United States,3.5,Toronto,TRUE,Ontario,Canada,4,TRUE,57452,155,1245,12,Toronto Pearson International Airport,42,El Paso,9509,0,0,79,357662.8521250001,164346.3666875,25622.437812499993
International,4/5/2023,102,2361248,ELP,Toronto Pearson International Airport,4347,YYZ,5564,1288,12:10 PM,219,4,TRUE,1449,-2,1:49 PM,4/5/2023,Ontario,Canada,4,El Paso,TRUE,Texas,United States,3.5,FALSE,64960,175,1248,13,El Paso International Airport,60,Toronto,8922,0,11,96,188428.58537499994,102909.09650000004,26381.393312499997
International,4/6/2023,97,2301251,CDG,El Paso International Airport,13986,ELP,4014,1263,12:10 PM,639,12,FALSE,4662,8,6:49 AM,4/5/2023,Texas,United States,3.5,Paris,TRUE,Ill de France,France,5,TRUE,67763,161,1251,10,Paris Charles de Gaulle Airport,54,El Paso,7345,0,6,95,311260.00687499996,121494.38374999996,24601.804
International,4/5/2023,103,2331254,ELP,Paris Charles de Gaulle Airport,13986,CDG,4757,826,12:10 PM,639,12,TRUE,4662,-8,2:49 PM,4/5/2023,Ill de France,France,5,El Paso,TRUE,Texas,United States,3.5,FALSE,54532,163,1254,12,El Paso International Airport,48,Paris,8156,2,15,90,206753.60849999991,172027.22074999995,113169.73187500001
International,4/6/2023,88,2361257,HND,El Paso International Airport,15966,ELP,3035,1151,12:10 PM,725,14,FALSE,5322,16,4:15 PM,4/5/2023,Texas,United States,3.5,Tokyo,TRUE,Honshu,Japan,6,TRUE,75881,143,1257,14,Tokyo Haneda Airport,41,El Paso,6206,0,24,74,103423.36962499996,209257.26487500005,62632.851500000004
International,4/5/2023,92,2301260,ELP,Tokyo Haneda Airport,15966,HND,3623,1036,12:10 PM,725,14,TRUE,5322,-16,8:15 AM,4/5/2023,Honshu,Japan,6,El Paso,TRUE,Texas,United States,3.5,FALSE,51367,150,1260,9,El Paso International Airport,49,Tokyo,8661,2,1,89,293479.96424999996,73038.62725000002,17681.1064375
Domestic,4/6/2023,101,2331263,DFW,El Paso International Airport,1102,ELP,699,517,12:10 PM,94,0,FALSE,551,1,2:44 PM,4/6/2023,Texas,United States,3.5,Dallas,FALSE,Texas,United States,3,TRUE,11686,169,1263,8,Dallas/Ft. Worth International Airport,60,El Paso,1849,0,4,101,122093.717,125661.84793750006,52927.39168749999
Domestic,4/6/2023,97,2361266,ELP,Dallas/Ft. Worth International Airport,1102,DFW,583,218,12:10 PM,94,0,TRUE,551,-1,12:44 PM,4/6/2023,Texas,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,19082,158,1266,12,El Paso International Airport,49,Dallas,2269,0,3,99,372701.595,142266.11237500008,25156.470875000006
Domestic,4/6/2023,89,2301269,LAX,El Paso International Airport,1428,ELP,712,306,12:10 PM,113,0,FALSE,714,-1,1:03 PM,4/6/2023,Texas,United States,3.5,Los Angeles,FALSE,California,United States,4,TRUE,14000,147,1269,9,Los Angeles International Airport,49,El Paso,1732,0,7,62,369338.85624999995,120620.69600000005,68306.55587499999
Domestic,4/6/2023,93,2331272,ELP,Los Angeles International Airport,1428,LAX,553,360,12:10 PM,113,0,TRUE,714,1,3:03 PM,4/6/2023,California,United States,4,El Paso,FALSE,Texas,United States,3.5,FALSE,10513,145,1272,11,El Paso International Airport,41,Los Angeles,1823,-1,2,96,190057.02124999993,73849.7028125,75019.40662500002
Domestic,4/6/2023,98,2361275,ORD,El Paso International Airport,2470,ELP,1175,348,12:10 PM,176,0,FALSE,1235,1,4:06 PM,4/6/2023,Texas,United States,3.5,Chicago,FALSE,Illinois,United States,4.5,TRUE,10706,164,1275,10,Chicago International Airport,56,El Paso,2065,6,5,92,95913.046,119961.41975000006,65292.80137500002
Domestic,4/6/2023,93,2301278,ELP,Chicago International Airport,2470,ORD,735,146,12:10 PM,176,0,TRUE,1235,-1,2:06 PM,4/6/2023,Illinois,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,19778,149,1278,9,El Paso International Airport,47,Chicago,2370,0,10,58,205400.61887499993,191457.42050000012,88497.75812499993
Domestic,4/6/2023,96,2331281,ATL,El Paso International Airport,2560,ELP,557,183,12:10 PM,181,0,FALSE,1280,2,5:11 PM,4/6/2023,Texas,United States,3.5,Atlanta,FALSE,Georgia,United States,4.5,TRUE,11291,150,1281,8,Hartsfield-Jackson Atlanta International Airport,46,El Paso,1500,0,1,57,538795.9919999999,697925.8297500003,202666.75175
Domestic,4/6/2023,92,2361284,ELP,Hartsfield-Jackson Atlanta International Airport,2560,ATL,1098,344,12:10 PM,181,0,TRUE,1280,-2,1:11 PM,4/6/2023,Georgia,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,10990,154,1284,13,El Paso International Airport,49,Atlanta,1682,0,0,74,1052919.7295,652236.2444999999,165396.0405
Domestic,4/6/2023,86,2301287,JFK,El Paso International Airport,3806,ELP,1138,291,12:10 PM,256,0,FALSE,1903,2,6:26 PM,4/6/2023,Texas,United States,3.5,New York,FALSE,New York,United States,6,TRUE,16215,140,1287,13,John F. Kennedy International Airport,41,El Paso,2987,0,6,70,499478.57925000007,385708.36987500003,251313.44281250006
Domestic,4/6/2023,100,2331290,ELP,John F. Kennedy International Airport,3806,JFK,994,269,12:10 PM,256,0,TRUE,1903,-2,2:26 PM,4/6/2023,New York,United States,6,El Paso,FALSE,Texas,United States,3.5,FALSE,12213,175,1290,15,El Paso International Airport,60,New York,2393,0,1,69,511673.99450000003,789655.9832499998,143204.60400000002
Domestic,4/6/2023,101,2361293,BOS,El Paso International Airport,4128,ELP,772,260,12:10 PM,275,0,FALSE,2064,2,6:45 PM,4/6/2023,Texas,United States,3.5,Boston,FALSE,Massachusetts,United States,3,TRUE,11994,163,1293,13,Boston Logan International Airport,49,El Paso,2215,0,0,51,332692.1924999999,816856.36175,137804.8185
Domestic,4/6/2023,102,2301296,ELP,Logan International Airport,4128,BOS,834,303,12:10 PM,275,0,TRUE,2064,2,6:45 PM,4/6/2023,Massachusetts,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,15119,172,1296,12,El Paso International Airport,58,Boston,2583,1,1,75,762731.271125,385146.59049999993,179747.82325
Domestic,4/6/2023,91,2331299,LAS,El Paso International Airport,1164,ELP,597,344,12:10 PM,97,0,FALSE,582,-1,12:47 PM,4/6/2023,Texas,United States,3.5,Las Vegas,FALSE,Nevada,United States,3.5,TRUE,17071,166,1299,11,Harry Reid International Airport,64,El Paso,3271,0,24,82,640494.5875000004,895504.7576249999,157966.884875
